lat,long,altitude,activity_id,activity_name,activity_type
-33.599256,-70.586554,682.6,11242643399,Puente Alto Run,Run
-33.599256,-70.586554,682.6,11242643399,Puente Alto Run,Run
-33.599276,-70.586559,682.5,11242643399,Puente Alto Run,Run
-33.599292,-70.586578,682.5,11242643399,Puente Alto Run,Run
-33.599305,-70.5866,682.5,11242643399,Puente Alto Run,Run
-33.59929,-70.586655,682.4,11242643399,Puente Alto Run,Run
-33.599293,-70.586716,682.4,11242643399,Puente Alto Run,Run
-33.59929,-70.586774,682.4,11242643399,Puente Alto Run,Run
-33.599305,-70.586859,682.3,11242643399,Puente Alto Run,Run
-33.599314,-70.586945,682.1,11242643399,Puente Alto Run,Run
-33.599332,-70.587116,681.8,11242643399,Puente Alto Run,Run
-33.599342,-70.58717,681.7,11242643399,Puente Alto Run,Run
-33.599372,-70.587228,681.6,11242643399,Puente Alto Run,Run
-33.599407,-70.587317,681.4,11242643399,Puente Alto Run,Run
-33.59943,-70.58737,681.3,11242643399,Puente Alto Run,Run
-33.599458,-70.587586,680.9,11242643399,Puente Alto Run,Run
-33.599464,-70.587635,680.9,11242643399,Puente Alto Run,Run
-33.599463,-70.587717,680.8,11242643399,Puente Alto Run,Run
-33.599463,-70.587748,680.7,11242643399,Puente Alto Run,Run
-33.599469,-70.587857,680.6,11242643399,Puente Alto Run,Run
-33.599485,-70.587975,680.5,11242643399,Puente Alto Run,Run
-33.599492,-70.588005,680.5,11242643399,Puente Alto Run,Run
-33.599499,-70.588181,680.5,11242643399,Puente Alto Run,Run
-33.599508,-70.58832,680.6,11242643399,Puente Alto Run,Run
-33.599526,-70.588462,680.6,11242643399,Puente Alto Run,Run
-33.599528,-70.588481,680.5,11242643399,Puente Alto Run,Run
-33.599555,-70.588719,680.2,11242643399,Puente Alto Run,Run
-33.599572,-70.588944,679.9,11242643399,Puente Alto Run,Run
-33.599621,-70.589175,679.5,11242643399,Puente Alto Run,Run
-33.599622,-70.589207,679.4,11242643399,Puente Alto Run,Run
-33.599639,-70.589416,679.0,11242643399,Puente Alto Run,Run
-33.599682,-70.589636,678.7,11242643399,Puente Alto Run,Run
-33.599708,-70.589805,678.5,11242643399,Puente Alto Run,Run
-33.599717,-70.589855,678.4,11242643399,Puente Alto Run,Run
-33.599752,-70.590068,678.3,11242643399,Puente Alto Run,Run
-33.599773,-70.590149,678.2,11242643399,Puente Alto Run,Run
-33.59979,-70.590176,678.2,11242643399,Puente Alto Run,Run
-33.599806,-70.590323,678.1,11242643399,Puente Alto Run,Run
-33.599851,-70.590553,678.0,11242643399,Puente Alto Run,Run
-33.599868,-70.590701,678.0,11242643399,Puente Alto Run,Run
-33.599918,-70.590938,677.9,11242643399,Puente Alto Run,Run
-33.599917,-70.590968,677.9,11242643399,Puente Alto Run,Run
-33.599922,-70.591074,677.9,11242643399,Puente Alto Run,Run
-33.599926,-70.591163,677.8,11242643399,Puente Alto Run,Run
-33.599946,-70.591359,677.7,11242643399,Puente Alto Run,Run
-33.599956,-70.59158,677.6,11242643399,Puente Alto Run,Run
-33.599984,-70.591695,677.5,11242643399,Puente Alto Run,Run
-33.600033,-70.591932,677.3,11242643399,Puente Alto Run,Run
-33.600055,-70.592094,677.3,11242643399,Puente Alto Run,Run
-33.600075,-70.592317,677.2,11242643399,Puente Alto Run,Run
-33.60008,-70.592346,677.2,11242643399,Puente Alto Run,Run
-33.600116,-70.592561,677.0,11242643399,Puente Alto Run,Run
-33.600121,-70.592646,677.0,11242643399,Puente Alto Run,Run
-33.600163,-70.592877,676.7,11242643399,Puente Alto Run,Run
-33.600177,-70.592964,676.6,11242643399,Puente Alto Run,Run
-33.600212,-70.593174,676.3,11242643399,Puente Alto Run,Run
-33.600255,-70.593413,676.0,11242643399,Puente Alto Run,Run
-33.600253,-70.593442,676.0,11242643399,Puente Alto Run,Run
-33.60029,-70.593616,675.8,11242643399,Puente Alto Run,Run
-33.600301,-70.593835,675.6,11242643399,Puente Alto Run,Run
-33.600306,-70.593886,675.6,11242643399,Puente Alto Run,Run
-33.600336,-70.594099,675.6,11242643399,Puente Alto Run,Run
-33.60033,-70.594123,675.6,11242643399,Puente Alto Run,Run
-33.60031,-70.594146,675.5,11242643399,Puente Alto Run,Run
-33.600267,-70.59417,675.5,11242643399,Puente Alto Run,Run
-33.600109,-70.594187,675.4,11242643399,Puente Alto Run,Run
-33.599911,-70.594231,675.3,11242643399,Puente Alto Run,Run
-33.599745,-70.59426,675.1,11242643399,Puente Alto Run,Run
-33.599699,-70.594267,675.1,11242643399,Puente Alto Run,Run
-33.599666,-70.594276,675.1,11242643399,Puente Alto Run,Run
-33.599542,-70.594308,675.0,11242643399,Puente Alto Run,Run
-33.599394,-70.594338,674.9,11242643399,Puente Alto Run,Run
-33.599192,-70.594376,674.7,11242643399,Puente Alto Run,Run
-33.599163,-70.594382,674.7,11242643399,Puente Alto Run,Run
-33.59902,-70.594421,674.6,11242643399,Puente Alto Run,Run
-33.598897,-70.594441,674.5,11242643399,Puente Alto Run,Run
-33.598823,-70.594455,674.5,11242643399,Puente Alto Run,Run
-33.598696,-70.594473,674.4,11242643399,Puente Alto Run,Run
-33.598576,-70.594489,674.3,11242643399,Puente Alto Run,Run
-33.598552,-70.594493,674.3,11242643399,Puente Alto Run,Run
-33.598355,-70.594535,674.1,11242643399,Puente Alto Run,Run
-33.598232,-70.594532,674.0,11242643399,Puente Alto Run,Run
-33.598178,-70.594554,673.9,11242643399,Puente Alto Run,Run
-33.598018,-70.594602,673.7,11242643399,Puente Alto Run,Run
-33.597843,-70.594621,673.5,11242643399,Puente Alto Run,Run
-33.597798,-70.59463,673.5,11242643399,Puente Alto Run,Run
-33.597619,-70.594662,673.3,11242643399,Puente Alto Run,Run
-33.597437,-70.594708,673.1,11242643399,Puente Alto Run,Run
-33.597412,-70.594713,673.1,11242643399,Puente Alto Run,Run
-33.597257,-70.594762,672.9,11242643399,Puente Alto Run,Run
-33.597088,-70.594782,672.7,11242643399,Puente Alto Run,Run
-33.59689,-70.594813,672.5,11242643399,Puente Alto Run,Run
-33.596848,-70.594801,672.5,11242643399,Puente Alto Run,Run
-33.596736,-70.594801,672.4,11242643399,Puente Alto Run,Run
-33.596687,-70.594819,672.4,11242643399,Puente Alto Run,Run
-33.596695,-70.594844,672.4,11242643399,Puente Alto Run,Run
-33.596715,-70.594981,672.1,11242643399,Puente Alto Run,Run
-33.596655,-70.595052,672.1,11242643399,Puente Alto Run,Run
-33.596628,-70.595065,672.1,11242643399,Puente Alto Run,Run
-33.59645,-70.595104,671.9,11242643399,Puente Alto Run,Run
-33.596393,-70.595109,671.9,11242643399,Puente Alto Run,Run
-33.596216,-70.59508,671.7,11242643399,Puente Alto Run,Run
-33.596051,-70.595127,671.6,11242643399,Puente Alto Run,Run
-33.595868,-70.595175,671.4,11242643399,Puente Alto Run,Run
-33.595812,-70.59519,671.4,11242643399,Puente Alto Run,Run
-33.595644,-70.595234,671.2,11242643399,Puente Alto Run,Run
-33.595457,-70.595266,671.0,11242643399,Puente Alto Run,Run
-33.595377,-70.595285,670.9,11242643399,Puente Alto Run,Run
-33.595204,-70.595329,670.8,11242643399,Puente Alto Run,Run
-33.595005,-70.595373,670.7,11242643399,Puente Alto Run,Run
-33.594981,-70.595376,670.6,11242643399,Puente Alto Run,Run
-33.594785,-70.595411,670.5,11242643399,Puente Alto Run,Run
-33.594654,-70.595424,670.4,11242643399,Puente Alto Run,Run
-33.594491,-70.595454,670.4,11242643399,Puente Alto Run,Run
-33.594343,-70.595471,670.4,11242643399,Puente Alto Run,Run
-33.594157,-70.595496,670.3,11242643399,Puente Alto Run,Run
-33.593962,-70.595541,670.1,11242643399,Puente Alto Run,Run
-33.593945,-70.595546,670.1,11242643399,Puente Alto Run,Run
-33.593745,-70.595588,670.0,11242643399,Puente Alto Run,Run
-33.593694,-70.595596,669.9,11242643399,Puente Alto Run,Run
-33.593515,-70.59563,669.8,11242643399,Puente Alto Run,Run
-33.593469,-70.595641,669.8,11242643399,Puente Alto Run,Run
-33.593389,-70.595633,669.8,11242643399,Puente Alto Run,Run
-33.59338,-70.59561,669.9,11242643399,Puente Alto Run,Run
-33.59337,-70.59548,670.1,11242643399,Puente Alto Run,Run
-33.593355,-70.595311,669.9,11242643399,Puente Alto Run,Run
-33.593317,-70.595084,669.7,11242643399,Puente Alto Run,Run
-33.593315,-70.595021,669.6,11242643399,Puente Alto Run,Run
-33.593294,-70.594793,669.7,11242643399,Puente Alto Run,Run
-33.593259,-70.594577,670.0,11242643399,Puente Alto Run,Run
-33.593251,-70.594546,670.0,11242643399,Puente Alto Run,Run
-33.593219,-70.594404,670.3,11242643399,Puente Alto Run,Run
-33.593202,-70.594181,670.8,11242643399,Puente Alto Run,Run
-33.593206,-70.594094,671.0,11242643399,Puente Alto Run,Run
-33.593182,-70.593861,671.5,11242643399,Puente Alto Run,Run
-33.593169,-70.593626,671.8,11242643399,Puente Alto Run,Run
-33.593167,-70.593404,672.0,11242643399,Puente Alto Run,Run
-33.593147,-70.593189,672.3,11242643399,Puente Alto Run,Run
-33.593143,-70.593135,672.4,11242643399,Puente Alto Run,Run
-33.593116,-70.592905,672.7,11242643399,Puente Alto Run,Run
-33.593109,-70.592844,672.8,11242643399,Puente Alto Run,Run
-33.59309,-70.592627,673.1,11242643399,Puente Alto Run,Run
-33.593078,-70.592411,673.3,11242643399,Puente Alto Run,Run
-33.593068,-70.592354,673.4,11242643399,Puente Alto Run,Run
-33.593033,-70.592123,673.6,11242643399,Puente Alto Run,Run
-33.593023,-70.592101,673.6,11242643399,Puente Alto Run,Run
-33.593006,-70.591996,673.8,11242643399,Puente Alto Run,Run
-33.592986,-70.591912,673.9,11242643399,Puente Alto Run,Run
-33.592963,-70.591679,674.1,11242643399,Puente Alto Run,Run
-33.592955,-70.591648,674.1,11242643399,Puente Alto Run,Run
-33.592918,-70.591411,674.4,11242643399,Puente Alto Run,Run
-33.592914,-70.591181,674.6,11242643399,Puente Alto Run,Run
-33.592913,-70.591151,674.7,11242643399,Puente Alto Run,Run
-33.592889,-70.590909,675.0,11242643399,Puente Alto Run,Run
-33.592869,-70.590716,675.2,11242643399,Puente Alto Run,Run
-33.592846,-70.590575,675.3,11242643399,Puente Alto Run,Run
-33.592843,-70.590545,675.3,11242643399,Puente Alto Run,Run
-33.592827,-70.590465,675.3,11242643399,Puente Alto Run,Run
-33.59283,-70.590381,675.4,11242643399,Puente Alto Run,Run
-33.592826,-70.590305,675.4,11242643399,Puente Alto Run,Run
-33.592819,-70.590111,675.6,11242643399,Puente Alto Run,Run
-33.592785,-70.589893,675.7,11242643399,Puente Alto Run,Run
-33.592775,-70.589798,675.8,11242643399,Puente Alto Run,Run
-33.592742,-70.589576,676.0,11242643399,Puente Alto Run,Run
-33.592725,-70.589526,676.0,11242643399,Puente Alto Run,Run
-33.592687,-70.589319,676.2,11242643399,Puente Alto Run,Run
-33.59267,-70.589077,676.5,11242643399,Puente Alto Run,Run
-33.592641,-70.588847,676.7,11242643399,Puente Alto Run,Run
-33.592632,-70.588813,676.7,11242643399,Puente Alto Run,Run
-33.5926,-70.588596,676.8,11242643399,Puente Alto Run,Run
-33.592598,-70.588566,676.8,11242643399,Puente Alto Run,Run
-33.592579,-70.588338,676.9,11242643399,Puente Alto Run,Run
-33.592577,-70.588306,677.0,11242643399,Puente Alto Run,Run
-33.592553,-70.588075,677.4,11242643399,Puente Alto Run,Run
-33.592548,-70.588014,677.4,11242643399,Puente Alto Run,Run
-33.592511,-70.587774,677.2,11242643399,Puente Alto Run,Run
-33.592513,-70.587743,677.1,11242643399,Puente Alto Run,Run
-33.592478,-70.587527,677.1,11242643399,Puente Alto Run,Run
-33.592455,-70.5873,677.1,11242643399,Puente Alto Run,Run
-33.592453,-70.587273,677.1,11242643399,Puente Alto Run,Run
-33.592441,-70.587079,677.1,11242643399,Puente Alto Run,Run
-33.592402,-70.586855,676.9,11242643399,Puente Alto Run,Run
-33.592363,-70.586654,676.9,11242643399,Puente Alto Run,Run
-33.592306,-70.586426,676.9,11242643399,Puente Alto Run,Run
-33.592305,-70.586396,676.9,11242643399,Puente Alto Run,Run
-33.592277,-70.586156,676.9,11242643399,Puente Alto Run,Run
-33.592258,-70.585909,677.2,11242643399,Puente Alto Run,Run
-33.592254,-70.585881,677.2,11242643399,Puente Alto Run,Run
-33.592233,-70.585741,677.6,11242643399,Puente Alto Run,Run
-33.592217,-70.58557,678.1,11242643399,Puente Alto Run,Run
-33.592186,-70.585373,678.9,11242643399,Puente Alto Run,Run
-33.59214,-70.585365,678.9,11242643399,Puente Alto Run,Run
-33.592094,-70.585386,678.9,11242643399,Puente Alto Run,Run
-33.591957,-70.585408,678.8,11242643399,Puente Alto Run,Run
-33.591951,-70.585393,678.8,11242643399,Puente Alto Run,Run
-33.591928,-70.585321,678.7,11242643399,Puente Alto Run,Run
-33.591843,-70.585283,678.7,11242643399,Puente Alto Run,Run
-33.591764,-70.585274,678.6,11242643399,Puente Alto Run,Run
-33.591665,-70.585314,678.6,11242643399,Puente Alto Run,Run
-33.591499,-70.585369,678.5,11242643399,Puente Alto Run,Run
-33.591306,-70.585401,678.3,11242643399,Puente Alto Run,Run
-33.591157,-70.585431,678.2,11242643399,Puente Alto Run,Run
-33.590965,-70.585472,678.1,11242643399,Puente Alto Run,Run
-33.590945,-70.585479,678.1,11242643399,Puente Alto Run,Run
-33.590794,-70.585523,678.0,11242643399,Puente Alto Run,Run
-33.590593,-70.585546,677.9,11242643399,Puente Alto Run,Run
-33.590566,-70.585554,677.9,11242643399,Puente Alto Run,Run
-33.59037,-70.585578,677.8,11242643399,Puente Alto Run,Run
-33.590346,-70.585581,677.8,11242643399,Puente Alto Run,Run
-33.59014,-70.585611,677.7,11242643399,Puente Alto Run,Run
-33.590102,-70.585621,677.7,11242643399,Puente Alto Run,Run
-33.589929,-70.585655,677.6,11242643399,Puente Alto Run,Run
-33.589771,-70.585678,677.5,11242643399,Puente Alto Run,Run
-33.589599,-70.585705,677.5,11242643399,Puente Alto Run,Run
-33.589413,-70.585741,677.3,11242643399,Puente Alto Run,Run
-33.58939,-70.58575,677.3,11242643399,Puente Alto Run,Run
