lat,long,altitude,distance,activity_id,activity_name,activity_type
-27.151527,-109.420522,46.3,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151555,-109.42043,46.7,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151589,-109.420279,47.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151687,-109.420186,48.8,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151752,-109.420068,50.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151755,-109.420057,50.6,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151806,-109.419936,52.0,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.15185,-109.419876,52.0,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151857,-109.419855,52.0,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151916,-109.419726,52.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.151991,-109.419611,52.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.15203,-109.419519,52.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152122,-109.419396,53.8,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152209,-109.419295,54.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152281,-109.419221,54.8,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.15237,-109.419135,54.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152395,-109.419098,54.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152432,-109.419062,54.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152494,-109.418965,55.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152513,-109.418921,55.2,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152537,-109.418847,55.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.15254,-109.418835,55.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152567,-109.418776,55.8,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152574,-109.418711,56.0,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152587,-109.41861,56.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.15261,-109.41848,57.2,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152615,-109.418443,57.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152627,-109.418357,57.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152646,-109.418291,58.2,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152656,-109.418266,58.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152658,-109.418254,58.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152678,-109.418181,58.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152715,-109.418028,59.7,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152748,-109.417919,60.2,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152769,-109.417861,60.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152806,-109.417808,60.6,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152844,-109.417727,60.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152845,-109.417687,61.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152847,-109.41767,61.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152887,-109.417604,61.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152897,-109.417591,61.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152957,-109.417459,61.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152963,-109.417445,61.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.15296,-109.417405,62.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.152977,-109.417356,62.2,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.15302,-109.417257,62.6,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153088,-109.417083,63.3,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153146,-109.416951,63.8,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153151,-109.416938,63.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153201,-109.416828,64.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153219,-109.416786,64.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153304,-109.416599,64.8,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153384,-109.416491,65.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153499,-109.416358,66.8,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153518,-109.416316,67.0,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153587,-109.416163,67.7,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153663,-109.415997,68.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153681,-109.415955,68.6,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153711,-109.415889,68.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153729,-109.415847,69.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153793,-109.415719,69.7,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153851,-109.415618,70.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153889,-109.415537,70.5,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153928,-109.415451,70.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.153998,-109.4153,71.6,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154023,-109.415232,71.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154078,-109.415112,72.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154105,-109.415051,72.7,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154139,-109.414985,73.0,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154145,-109.414983,73.0,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154155,-109.414983,73.1,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154225,-109.415016,73.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154316,-109.415084,73.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154403,-109.415138,74.3,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154414,-109.415147,74.4,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154503,-109.415205,74.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154593,-109.415276,75.3,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154696,-109.415342,75.9,1.37K,8940571107,Caminata Hanga Roa,Walk
-27.154818,-109.415449,76.6,1.37K,8940571107,Caminata Hanga Roa,Walk
